9.1005,8.4984,1.3188,5.3349
4.3232,4.5845,5.6243,8.6663
2.0008,7.7484,4.6696,8.2892
8.0223,8.517,1.9724,2.6808
4.5076,3.9021,5.1389,3.2248
3.1752,5.9704,5.0579,1.4877
4.6352,9.8122,5.9603,6.4807
1.8681,5.9438,8.2486,7.9951
2.1878,3.9738,7.3077,5.5996
9.4785,6.5752,8.8501,1.2498
9.6052,4.2457,1.4697,9.9135
6.1769,7.8086,2.9771,5.5085
1.538,4.7251,5.1368,3.988
3.113,5.4311,9.6268,2.5649
4.1784,7.2527,8.1104,6.6307
8.3907,9.7546,5.0669,6.1762
1.1386,3.9498,4.0009,7.7589
1.3872,8.5402,1.5319,2.3817
2.5209,7.6517,7.6681,4.2111
6.842,9.5876,5.5612,2.2956
7.5855,1.2873,2.7993,8.6555
6.8297,4.2118,4.8447,4.0408
5.0583,6.9639,2.5182,3.4768
5.9231,3.5335,7.7653,1.0541
3.6669,3.0734,4.3152,8.2172
7.7022,7.4002,9.4764,5.4767
2.7006,6.6212,1.1546,5.8406
7.181,6.3155,8.4615,8.8382
2.6516,6.9439,6.6393,7.5056
4.3164,1.428,5.8487,7.0128
6.6306,4.1391,6.8546,2.6095
8.022,5.0621,7.5397,5.9545
1.7301,3.1681,1.8504,9.6389
9.3645,7.4354,8.8982,6.3642
7.9814,8.7056,1.1293,8.2771
5.3811,3.5336,3.6487,9.8608
4.9227,7.5795,2.6192,8.9733
5.0211,2.2399,9.3366,2.9245
3.7571,8.5305,1.6136,1.3117
5.5766,2.2474,6.2298,5.0601
5.5969,6.2939,6.7344,1.1242
8.3586,4.2954,6.8614,5.2634
8.1535,8.2608,8.7816,9.5608
6.7989,5.534,1.5036,3.2406
4.4075,5.4063,8.3517,4.4778
8.3042,8.8934,5.7603,4.8829
5.7954,4.1783,7.2492,8.478
4.1565,5.045,2.9116,8.4218
9.451,9.6718,5.8895,5.077
8.8835,1.3807,7.3227,4.425
5.9514,9.7566,9.6079,9.3328
6.6023,2.7029,5.0009,7.6676
6.2834,7.0041,1.7686,7.6387
2.8697,6.278,1.5161,9.5222
3.7112,7.076,6.6651,5.5909
5.2383,4.2492,8.1656,8.1269
3.0744,6.5825,7.2207,5.0696
8.5988,8.3004,4.1078,8.6428
2.7529,1.1733,9.5214,4.5139
3.0333,1.7549,5.6817,7.6454
2.5364,9.7732,9.5843,9.7879
3.049,6.8621,1.6624,5.7097
4.9213,3.0811,2.8633,4.8692
3.7999,4.6314,7.9753,2.8644
9.3104,2.0982,9.2277,3.9106
4.8719,3.4159,8.043,1.9978
2.6633,3.3206,3.6598,4.3769
9.1439,3.985,2.3666,3.9691
9.8177,2.3701,8.6312,4.0789
4.9498,4.1321,8.0637,8.3541
2.0001,2.0949,3.4375,5.7852
3.3226,8.9574,3.0503,5.6901
4.6785,1.8485,3.8892,7.9688
6.3541,9.3704,8.4661,2.0824
3.3599,4.5912,8.3996,6.6291
6.4256,1.4266,6.1361,4.1198
7.4009,4.0814,6.1465,4.0116
2.9957,7.6237,3.5742,6.1715
2.0568,8.1521,7.2922,8.7754
3.6701,5.9042,8.1663,2.7871
3.869,7.176,4.9743,7.0521
4.8175,9.0427,5.0159,9.1165
5.5707,1.4931,5.191,2.7924
1.7696,3.733,3.5114,3.6846
3.3623,1.4157,7.0784,5.4687
8.2091,2.7593,9.133,9.0091
1.263,7.4815,9.1767,5.5127
9.3597,7.4958,7.7248,3.493
7.573,8.9002,3.3446,5.8056
5.3975,6.2419,7.2067,6.1682
6.2067,1.6362,2.1865,4.7152
3.1356,9.3047,2.1115,1.1329
5.1296,8.2033,2.7181,7.3249
9.6678,3.5735,2.3116,5.5607
5.9213,5.893,6.2654,4.4314
5.6902,9.863,1.6603,1.5844
3.0843,7.4411,8.4009,4.2272
5.4001,8.5507,7.5061,3.1083
6.6165,4.8993,9.3327,2.8315
7.1122,5.2356,5.4337,8.324
4.5596,6.0464,6.8939,4.5409
4.3069,3.4218,9.0111,1.4822
9.8918,7.7412,5.8467,4.3755
1.3396,5.535,3.5398,7.9749
8.9665,6.8213,9.7836,2.4877
9.2196,3.7697,1.3278,9.21
8.1657,2.2485,3.9362,3.8729
1.8884,5.2802,9.7571,3.968
3.3568,4.2621,4.2853,2.8381
4.0182,8.093,3.7823,7.9049
7.1176,8.0227,2.0882,1.6298
2.229,7.0166,9.2419,9.5503
7.491,2.2015,2.2193,2.4239
1.9609,1.194,3.9891,3.578
6.8838,6.0386,9.0773,7.1842
5.4476,3.7074,5.4968,2.2703
8.0115,9.4547,6.5376,5.6088
7.4353,9.8281,6.2482,7.4919
9.1335,3.5796,7.2843,9.3596
9.0183,8.2074,1.264,7.5889
4.0075,9.065,5.7509,7.7486
7.2887,6.3777,1.2887,4.6659
2.7803,8.9562,8.4443,3.1554
1.2749,9.4936,4.0599,5.6877
7.6967,5.9424,8.6204,2.9717
5.5002,7.5555,3.2146,8.5815
5.3193,6.1908,6.2334,6.9664
9.1425,1.2327,9.4391,8.3461
6.4888,5.0188,1.4301,8.1449
6.559,6.8167,1.4858,5.2219
8.735,5.6908,1.1856,3.7857
8.2494,4.3508,7.1333,7.1882
6.1905,9.4342,6.3877,9.8817
2.6463,8.4658,2.0263,7.9294
3.1594,8.6418,8.1662,8.4662
8.9786,4.3528,6.5607,7.3548
1.2581,6.3387,1.6319,6.358
5.4091,8.853,1.6235,7.7759
2.5113,9.4015,2.2241,5.4705
9.8081,7.0162,8.1,8.7862
7.4143,2.861,1.8316,1.6122
5.5042,6.8847,3.1408,9.7169
5.2398,1.6485,3.1928,1.8888
1.5366,4.6605,1.9434,5.9228
7.1377,7.0024,8.7252,4.6267
1.3819,9.4035,7.2838,1.9634
1.643,8.2986,7.6037,7.5175
5.6948,5.3609,6.8548,6.5231
1.8706,7.8107,5.6464,8.0467
8.3633,4.7534,3.9375,6.0996
8.3579,9.7461,6.956,8.3019
7.502,9.8918,2.0581,6.191
2.3488,8.7773,2.3304,9.4963
6.9364,4.5,1.1779,8.8431
5.6674,5.0927,9.6786,5.5684
9.7568,3.2202,9.7334,8.0994
6.8409,8.0598,2.1147,5.2573
8.203,8.9455,5.2067,8.4592
5.0842,9.2234,6.9102,3.9023
4.8915,6.0246,3.6117,9.7853
8.4278,6.3898,7.7908,3.5039
1.7512,2.3399,6.0231,1.6555
2.1985,9.0974,4.8501,7.761
2.5605,5.0535,3.4047,8.4807
4.5184,2.8511,7.7836,9.301
8.4824,9.0969,9.0854,3.9432
8.2303,7.8633,7.556,8.2366
1.5442,8.9424,4.6615,5.8443
4.5933,3.5646,9.4448,5.1697
5.7419,7.059,3.2988,8.3868
4.7512,6.9785,5.7985,9.5672
6.9117,2.1053,9.5928,1.6865
6.6518,4.6659,3.4097,7.378
3.6279,3.4776,3.2508,3.1143
4.8849,7.45,9.3491,4.5901
1.1394,3.5505,1.6172,3.4131
9.8566,9.0658,3.6946,8.4926
2.5045,8.4392,6.3243,9.9584
1.9559,4.5102,2.8297,6.8478
4.3517,5.4811,6.7229,7.3356
2.7831,7.2532,8.1853,9.3907
5.4072,8.5093,5.5153,7.1889
4.0554,6.4867,6.8573,6.1152
9.5647,6.1726,8.1636,4.4276
9.283,3.9344,3.1004,6.7112
1.4741,5.1078,6.4076,4.2691
7.6407,7.4242,2.0122,4.6686
3.4221,8.9596,5.6419,4.3183
4.8055,7.4877,8.5406,5.2156
5.9308,1.1675,9.2871,5.5307
9.4846,7.073,5.4841,9.1948
4.7597,4.9466,3.4985,2.8579
9.8475,4.9404,6.8727,4.0474
3.7131,2.0533,9.2557,6.1671
7.3099,8.3321,5.5886,5.3824
6.997,3.9237,9.7677,3.36
5.8521,3.2161,2.7755,6.2163
7.2829,4.0844,2.0007,8.9049
6.9988,4.3812,3.6762,1.5486
2.6032,5.919,4.5678,4.9679
2.1521,6.0573,4.7868,1.7583
9.9917,4.5624,3.8033,6.0691
2.5401,4.5832,7.2446,5.8538
1.2934,5.6383,1.8268,7.9125
6.0508,6.9178,4.6188,3.0978
8.9368,9.5582,3.6566,6.2863
7.0226,7.5011,3.7585,5.1308
2.7139,4.6007,1.9501,8.7488
4.3202,8.4868,6.3444,6.9475
5.1465,2.209,3.5445,4.1849
9.8347,1.5442,2.397,4.1247
2.4076,1.7582,1.0059,3.2835
8.6997,2.4751,3.5524,9.5728
6.8029,3.918,5.9573,3.6838
4.3864,3.7155,8.8381,2.4257
2.7183,1.1051,1.3803,4.2517
4.8543,5.8591,9.1425,7.6747
5.3382,1.8584,2.1788,7.3531
2.0855,2.3186,8.5036,7.308
6.3056,6.6803,8.2042,1.056
3.0357,8.7339,9.2609,4.3691
4.4616,9.768,2.2357,9.1135
6.2469,6.1375,5.5426,3.8651
3.2663,9.9717,4.6446,6.3737
3.614,5.9819,2.5621,3.6802
6.5538,5.6391,6.1767,2.1251
3.3875,3.9761,6.456,4.4952
8.4194,4.87,2.93,8.3592
9.844,5.4263,5.6794,9.8306
7.5722,1.6393,9.9027,8.7579
4.0949,8.9897,5.4092,1.7544
6.2566,1.5817,7.2539,4.0394
1.9699,4.9257,4.7028,3.1252
9.1568,8.4397,1.313,3.8602
8.9169,4.5508,3.6355,9.86
8.3598,6.5213,8.213,5.9343
3.3466,8.3678,4.1185,7.7433
6.3492,8.9761,1.7498,8.5767
1.2026,9.38,5.6,2.502
4.8273,2.7171,4.3015,9.1279
3.8145,3.3272,7.6553,1.9461
2.4534,9.0808,5.7227,7.7058
2.6089,6.3403,8.2407,7.5643
4.806,5.5346,8.3522,7.4572
1.8481,6.5153,2.7052,2.2009
6.3867,8.3748,2.1132,5.0121
5.2383,5.787,8.389,5.5791
7.2635,2.8187,6.7411,5.7744
7.299,5.085,1.1451,8.7375
6.7468,4.8512,9.0636,7.0995
1.3024,9.6945,5.6384,8.2525
1.6193,6.5805,5.9007,5.7812
3.8764,7.2585,6.458,9.6031
5.7778,7.4815,7.8439,1.6001
6.89,4.1221,8.6981,5.8737
4.6686,5.6529,4.4458,3.5349
8.3798,6.0103,1.7618,5.3281
7.4652,2.4085,7.6049,7.1638
9.7178,6.0585,3.9879,2.8743
5.782,7.2532,8.5577,6.4734
3.9263,4.8381,4.3455,3.9356
1.9507,8.5264,8.4539,8.9276
6.4986,7.5825,2.5887,2.2006
8.0092,4.2403,2.1657,1.9217
4.8111,5.0879,8.919,9.6321
1.8174,4.4775,1.3967,2.3761
3.3982,7.98,7.1805,2.3728
2.3829,7.6084,7.604,2.4
3.529,4.8725,4.9346,1.8061
4.9608,7.2438,4.4186,5.0898
5.7443,9.5069,9.8169,7.0201
5.1168,8.0581,4.5909,8.4817
8.8783,7.3501,4.9617,8.1121
5.6625,1.984,2.4113,7.4144
9.4926,4.5094,3.9343,5.2534
6.7394,6.3181,3.8266,7.3773
9.6192,5.1344,9.0505,9.6225
3.1664,1.4531,3.2232,5.552
7.0851,3.0582,3.7961,3.7455
3.6016,8.5077,4.6798,8.1083
7.0463,1.1408,7.3721,3.1275
7.2563,8.7734,2.2927,3.1087
1.6119,1.7026,8.8419,5.1823
3.2931,7.0214,1.7484,6.5745
3.0164,5.5019,5.1556,6.538
7.0105,2.9619,1.2735,2.1036
8.5995,6.1445,7.7788,2.1141
4.1002,2.0997,7.3004,3.5601
8.0247,7.0405,2.9306,7.6216
7.078,6.3963,7.1191,4.7018
1.0604,1.5038,6.0156,8.4608
6.4195,1.5071,8.6561,9.416
4.4809,2.3725,6.0271,4.5916
9.2439,1.1766,9.116,1.4699
1.0104,4.9166,4.7757,6.1407
5.162,8.49,4.2232,7.729
4.8191,6.5565,5.4009,3.8822
5.1482,5.6812,3.3037,5.4364
7.9314,8.7748,9.3625,2.9949
3.9022,1.8793,5.2008,9.4535
8.0627,9.1725,3.2861,5.3407
5.2422,1.9722,4.881,5.86
1.3219,5.653,7.3228,2.9895
2.5829,2.2884,4.621,1.8635
7.4958,6.0343,2.6366,1.5415
5.2614,1.0412,8.7063,8.3756
2.3745,7.9001,6.2578,7.9433
4.0701,8.6384,4.3622,2.7613
6.4665,9.2514,2.9953,9.0561
2.7257,9.8827,2.9709,7.1587
7.6458,5.5462,5.7001,6.9116
3.1856,3.4428,4.9008,9.9134
9.2568,1.9068,7.6717,1.3032
3.4216,5.5706,1.634,4.8183
7.8895,6.2705,8.626,5.4099
2.698,7.866,7.1189,6.2515
3.5875,1.7467,2.2299,1.7494
1.82,6.9544,8.7256,6.9414
6.1859,5.6528,2.7985,1.4707
7.1503,2.5394,6.4661,6.0115
5.9193,9.447,5.8874,7.4082
4.8316,6.3143,2.4609,5.3912
6.8,4.9657,1.0509,6.5584
6.8286,9.4773,7.9434,2.924
7.1112,6.9032,7.8831,6.8109
6.7221,5.0675,4.7896,4.4258
9.5066,8.5573,1.5113,1.9334
2.8804,5.7936,6.2717,4.3976
7.3835,5.985,2.5674,3.3657
3.1261,7.1206,7.5575,3.1716
2.0746,4.3047,5.8086,6.6063
6.4657,3.1536,3.2776,5.7063
5.0512,6.2103,9.2535,4.7191
5.1285,8.802,7.8238,2.9601
6.9575,4.661,8.9833,8.727
7.9326,2.0135,1.6192,8.7491
4.152,4.9946,2.6518,3.5555
6.9581,3.7017,7.6337,6.5385
4.7454,4.6125,7.2704,8.0154
8.5774,8.5003,7.9929,9.5936
8.4963,4.6327,5.5171,9.2764
3.308,4.5116,4.8295,4.4633
6.5211,4.244,6.5011,2.4638
6.2402,2.2623,8.7019,8.1708
5.8667,3.3412,7.0372,2.0244
8.8295,1.7813,5.7123,2.4294
3.383,4.8646,3.6893,4.2025
3.8627,3.3155,7.3357,8.6298
2.0729,3.678,4.4345,6.245
9.4585,4.8237,6.1092,6.2756
6.81,2.0729,8.9907,9.3325
5.3152,5.4556,8.5865,6.1757
6.7539,7.3577,9.0892,1.0898
5.9024,3.1922,9.451,8.2844
6.8258,8.0656,8.3389,6.4793
5.895,1.6668,1.0122,5.3192
7.4894,4.545,1.0278,3.416
5.7025,1.0305,1.7872,3.3229
9.9433,2.9861,3.3465,5.3291
2.9681,1.0117,1.2052,3.0461
1.9522,2.7026,4.8168,1.4374
1.9873,2.2824,4.0696,2.5232
1.5723,3.4127,5.8722,3.326
4.6412,2.574,9.3355,2.7812
5.0354,2.2478,3.6865,6.4512
4.2923,6.39,4.0428,8.4133
7.8715,9.1095,8.7353,8.2955
6.6511,9.4544,4.0643,8.2201
7.9478,2.9907,2.2431,7.373
9.3957,5.344,5.5702,8.7344
9.7547,4.3841,8.7099,8.0298
2.7283,5.714,4.4588,2.8342
2.2499,3.3839,7.2612,9.9401
7.2664,1.6152,6.6511,1.8426
1.8444,4.9269,5.0535,6.8556
5.7286,2.5647,5.2626,2.9366
5.7731,1.235,9.5474,3.1949
8.7503,9.5921,1.7515,4.0572
5.3637,4.8754,3.5185,2.7808
4.5411,9.654,5.0231,5.5615
7.0429,7.8617,6.2881,9.5568
7.6713,1.0661,8.8987,4.5515
5.6805,7.1203,5.2219,6.2602
4.1294,7.3536,4.9368,6.4588
2.35,6.8062,7.7157,7.4318
6.2748,5.9708,5.2112,4.6138
3.3593,2.963,8.7474,8.7282
1.4001,7.9513,5.1986,9.2844
7.7944,3.0523,5.4829,7.7576
3.1851,4.3378,5.3869,3.5703
4.9816,9.0184,3.0652,8.1713
7.1902,8.7074,1.77,2.2849
4.2331,4.6219,1.6064,5.541
7.6271,3.8622,8.9955,6.4962
4.5524,6.4777,3.0985,7.3342
7.1507,9.1918,8.7544,4.4501
7.3364,9.1819,7.4056,7.5582
4.9807,6.3243,8.8553,8.9856
1.1762,3.9931,9.442,1.5026
3.9777,8.6776,2.2572,2.2439
4.8188,4.9816,4.5451,8.7676
3.4324,9.1392,9.8251,4.7957
2.7735,1.2986,6.8031,4.7018
8.3955,5.7918,9.0677,9.6323
4.8693,7.4485,5.3401,7.7522
8.9899,2.6137,1.1268,9.829
4.5206,4.0288,6.6059,3.1016
7.922,2.6894,3.0799,1.866
4.5711,3.8973,5.7469,4.4612
8.2766,4.6347,7.5249,5.5025
7.7957,5.9371,6.4667,6.1323
4.3966,1.4386,6.2953,9.7897
2.9442,5.9746,4.9009,5.4357
8.1137,3.4733,3.1976,4.6079
9.5437,3.1735,4.8606,9.9549
3.9481,3.1883,1.0916,3.349
7.0414,2.3874,6.4794,6.9879
4.9478,9.6077,9.6218,9.6783
8.5015,9.421,1.859,7.0404
7.9197,8.3684,1.3203,3.6926
2.5053,7.5544,8.9761,5.7801
8.7578,2.5823,3.2225,1.0132
9.9088,4.2433,1.0802,8.9541
5.6298,2.6991,8.3343,4.6395
8.9585,1.0108,2.2645,3.7109
6.2922,3.8478,8.9188,9.5552
2.3928,7.2966,1.8584,5.1458
2.7988,6.6273,4.173,3.5888
4.6626,5.8876,6.3408,1.7616
7.7384,4.9513,6.2666,6.2396
8.4303,3.5868,7.0091,2.3776
8.1097,5.5149,6.8322,1.6578
3.8667,7.8539,4.9003,6.2251
5.8066,7.8617,2.2578,3.5831
1.8096,6.1845,7.7674,4.2573
2.0054,7.729,3.1761,7.5234
2.2266,6.8098,6.8541,8.7248
7.1079,2.109,8.7164,4.1312
5.4566,5.5396,1.7593,9.6557
2.7074,4.1254,9.7488,9.5821
5.4551,1.8293,1.2831,2.8543
2.3285,2.3306,8.5186,7.9142
1.4948,2.7835,8.5214,6.5398
8.6564,7.0504,1.4487,9.2703
6.045,4.8836,5.913,6.4228
9.3665,7.2496,9.4885,7.3192
7.27,3.3111,3.8933,7.6931
6.2451,1.0878,8.2582,4.4659
8.3386,5.7905,6.4126,3.2635
8.9111,3.5145,8.1066,1.3308
9.9002,9.5161,8.1927,5.2491
1.0047,9.158,1.4461,6.8057
8.7889,4.5342,3.5488,3.5107
6.5131,1.2237,6.8811,5.6607
9.9096,7.0429,5.4069,3.211
5.7491,8.5345,9.7557,3.6776
5.3157,9.7435,7.7364,6.8543
8.2121,1.5124,6.1106,9.0225
3.0506,5.0529,3.6907,8.75
5.4828,6.2422,3.305,2.8892
9.1077,7.1797,8.9791,4.5918
6.172,7.4749,5.0212,8.9909
8.6066,6.8504,8.3439,3.3088
7.6478,7.5422,1.885,9.7012
6.2739,4.3646,8.7363,6.5724
3.2206,6.2342,1.2487,2.4881
6.9977,2.0451,9.0924,8.4358
1.7513,1.5189,9.0994,6.9012
6.6336,9.8179,5.717,5.9181
6.9485,3.5634,2.0818,3.262
7.5678,6.3548,2.6001,1.3614
9.0168,9.6594,7.355,3.1004
9.8407,2.672,8.4822,4.25
7.9213,2.7374,1.3135,6.7011
6.233,4.0748,7.8205,9.8749
9.3548,9.3961,9.614,2.8644
6.2208,4.516,4.0858,7.8138
1.1528,3.459,6.7442,8.977
2.0877,2.3675,4.0871,5.2501
8.7644,4.574,2.9482,2.4302
5.3587,4.3725,8.0758,8.2983
8.6037,2.18,7.5078,5.2886
2.8846,4.9154,3.5096,2.0466
5.9706,1.8236,6.2419,8.8815
6.669,6.5316,4.7891,6.7167
1.2879,1.0988,1.8286,1.8755
6.5324,6.1593,1.2162,9.176
4.2617,8.1076,5.4203,1.3151
1.4458,3.1183,3.5044,1.3577
5.4061,5.0322,4.0578,9.8971
2.7326,6.1242,3.5861,7.1756
2.1078,1.5526,2.5381,4.3902
2.8494,5.4666,4.5934,5.5389
2.3186,6.7808,7.2788,7.8715
2.7016,2.9914,2.8331,1.4399
1.3839,8.5335,6.9969,7.5333
6.7168,9.7397,4.9876,7.312
3.5368,8.6174,4.8997,5.13
5.8474,5.554,2.5772,6.2407
7.2565,3.5099,2.7388,4.0518
5.492,7.7196,6.5478,2.5356
5.8222,3.1324,3.4211,4.5927
5.0066,9.6161,6.0371,9.278
2.1154,6.5823,9.5031,3.0344
5.4132,6.4024,7.4302,4.2491
8.677,2.5534,7.113,3.9211
8.8653,1.8131,9.6344,1.7522
3.4326,3.2974,7.978,5.614
2.8762,8.7271,6.4695,8.4958
6.0848,9.1996,9.532,9.1415
6.7628,7.2967,1.5368,7.5124
4.7533,7.5266,3.4184,4.447
2.8538,3.069,9.8801,3.6822
9.5314,6.1845,7.9499,7.2254
1.7386,8.2957,5.2782,8.9241
1.9514,4.6346,7.1281,9.3209
2.2784,9.896,4.7524,1.7313
2.4981,1.81,4.4213,5.3441
6.5886,3.8885,2.9194,2.1544
6.1634,5.6027,4.4464,3.2762
1.4687,1.5455,1.267,8.9557
9.3808,7.5312,5.2509,2.7665
7.558,6.009,4.0004,2.0922
7.6406,5.7642,9.7826,5.8933
1.5706,8.4698,5.999,3.8316
8.744,8.7288,8.6167,4.4384
9.4096,8.1013,4.6726,8.1239
9.8596,3.8605,5.1582,8.5526
8.7304,5.0699,8.4368,7.1221
8.07,7.7701,9.9208,4.7523
5.6204,1.9888,5.7155,6.786
2.5984,1.9877,9.3289,2.9267
4.5873,3.429,7.6512,6.5554
2.2054,5.7217,6.1069,7.0767
1.278,9.7539,9.719,6.4092
9.4523,7.3937,8.4205,4.1168
3.7118,3.8067,9.6365,4.2796
3.6598,3.6231,6.8171,2.5433
3.9964,8.6532,4.4162,8.1583
5.2036,9.2048,5.2892,5.434
6.8338,6.7535,9.207,4.1916
1.2271,3.2983,1.1337,7.9756
8.5799,1.798,2.4102,3.1312
6.0313,8.5443,5.2441,8.6035
8.6869,6.2625,5.8869,8.3487
4.1309,9.533,1.5372,8.6161
5.0142,1.5493,6.9223,4.3317
1.4882,6.2618,9.0067,4.4491
2.594,3.566,1.9867,8.752
6.9653,8.4496,4.94,5.1752
3.9775,2.7189,3.5221,6.1349
9.0864,4.9828,9.8672,7.2578
2.0634,4.5407,6.4788,9.6483
9.8958,8.4392,3.2837,5.9168
5.8598,7.0918,2.1935,6.7292
7.3623,2.8684,5.905,6.138
